,AirT,PP2,PP7,WFPS25cm,NH4,NO3,DAF_TD,Year,DAF_SD,Month
2244,20.766373448109153,0.0,8.887579466960968,0.37761897240223175,6.0213321446031935,16.25035453447376,406.4135585237899,2006,366.94364297021116,6
2645,17.243686548844515,5.355639560338102,42.96961075766268,0.4103620663465249,6.0866953424210894,2.784540553078273,232.81221444940536,2004,41.81221444940536,5
1410,1.459903889870306,6.5270043189141305,9.169788979181211,0.5134293180254073,6.546048456032499,9.485321469109968,517.1312060768308,2012,478.5046930348352,5
3317,16.09924679228941,9.514080163626222,59.83849343595662,0.42934524426510096,8.475567186313345,13.898115653592512,49.313966819174006,2012,41.432816181347434,6
1987,10.80611001554051,1.70772074867697,58.1543648293271,0.3739099094347881,4.00481741017173,6.43946301027501,497.84226110590004,2004,450.75729605465807,9
955,10.4,2.0,18.0,0.7468972805956606,10.515039,24.207983,320.0,2016,273.0,3
2529,21.214979578355354,0.0,0.02248882769718802,0.13511529556832047,6.751374264023948,11.796112366507346,113.14991269824141,2007,89.73312616812345,7
2148,11.924600115605688,0.913778906554378,0.913778906554378,0.3547612489067199,4.205987031581434,6.956540637928343,509.58736620943944,2005,463.5934793339042,9
3298,16.877521637577235,2.4666426772303653,48.201368352777905,0.43290328024713515,6.982319253104976,13.47537627240046,58.6933171340483,2013,51.293317134048294,6
2537,22.452973219514952,0.36768878322341725,0.36768878322341725,0.026517797370648806,6.55177340943243,7.30159703070203,97.19643573264723,2007,72.19643573264723,6
2189,3.620631732066287,2.928372404473923,13.219827134538923,0.49715208197811,5.919464854467033,8.979727688521132,536.7505535278781,2010,497.61313655705976,4
2098,20.797751428636612,1.882361825535041,6.0767432933976,0.2599140926641238,11.272958252566196,8.72268093259362,431.13609523737097,2007,391.4659761906573,7
3280,25.424863785414775,0.09883607473468328,0.25,0.3848498606298548,12.782831099527998,17.288800665842366,52.06071925943094,2013,73.5999219417462,6
1302,16.72579056869662,0.0,4.485855679137262,0.4995997660113491,9.502179404290816,4.614982908049659,401.5204480651999,2009,364.5204480651999,6
142,21.58,0.0,89.58000000000001,0.37191213768115944,19.560525568181816,12.448525568181818,26.0,2011,398.0,6
1908,4.276931462970295,3.7356327095141078,11.808702162919033,0.41842279353341033,4.553380785328963,11.909706985438413,545.3852567594922,2004,496.1711384328487,10
557,19.9,0.0,49.27,0.5734054502257125,1.918175,13.221822,105.0,2013,68.0,8
1684,23.76620926512427,0.0,0.5163089763396442,0.11651877425079757,12.773870592728512,16.027955389981024,386.40776330148435,2012,347.6077633014844,8
935,-1.5,9.0,9.0,0.702339529111992,10.419421,23.968199,300.0,2016,253.0,2
3047,16.777989086440623,1.6302094914739194,46.75634758025243,0.4256939284279466,8.019497885295923,13.79005992788629,54.79595820400034,2013,47.39595820400034,6
852,14.7,0.0,7.87,0.5815363643632965,4.570647,13.328578,137.0,2014,98.0,9
2765,21.412129121026748,8.03832595610376,31.425610771287687,0.3909379696678158,14.762117253173713,7.482288857768004,154.37352144373142,2009,142.0323024769657,8
2800,20.65430725372732,0.23052519840359972,0.5997109841735694,0.4074664009305053,5.21199166403568,7.1854809306074126,690.0905888893984,2010,653.0905888893984,4
16,13.61,0.0,1.6383,0.30484601449275367,4.8902070761494185,15.753767395320201,385.0,2003,333.0,5
3385,20.52534712288893,0.0,26.333162442832233,0.33566037039583557,5.20083144692748,8.810618914472464,40.334948658902476,2010,31.85807786029894,5
3188,3.816912935572806,5.906492838154673,19.073457671621235,0.4579790891210076,8.006826389889834,7.7936286516909306,646.2196995694783,2009,606.6849662411803,2
1769,5.992001859022098,1.44544312717796,22.478978546587257,0.4604566490489501,5.2182533850342185,5.835110160612031,524.3046084388185,2007,485.4861481260858,10
1694,9.318123372096444,3.8245468248244467,3.8245468248244467,0.32048722553025044,4.738107215064545,6.059041999530578,488.452874970349,2010,450.7582045077169,9
718,10.3,0.0,21.830000000000002,0.637727633462781,10.124376,22.504263,347.0,2014,310.0,4
3360,20.39613930642164,0.0,9.945429446522855,0.29671916033509543,11.385075186435849,11.901253647256292,46.99795672229787,2007,21.99795672229787,5
67,9.1,0.0,28.956,0.37191213768115944,13.355082139413682,7.889308035714282,18.0,2007,665.0,4
1797,20.85134722295442,0.10251460130550982,0.5885370636100493,0.12242465576345482,5.299612616823218,16.04969322414076,445.1869912092692,2003,393.1869912092692,7
537,15.9,11.43,17.53,0.5978003607726561,4.395802,17.675231,84.0,2013,47.0,7
1403,6.324217063071265,1.4497936530352349,12.778999717560394,0.4120561018017505,5.779407668604474,6.7599040576112746,536.8197727755377,2006,496.81977277553773,10
3249,21.533671724188142,0.0,21.828761559979203,0.3162215737890869,3.9625692262396632,7.379809286516493,38.57864556237721,2010,29.826276238828537,5
408,-4.8,0.0,4.57,0.5512711806719887,8.786765,26.79173,264.0,2013,230.0,1
3405,21.047850084164605,4.889060415400836,33.05089340425927,0.3431537508351378,4.154543044486274,6.714140606198452,307.849386831968,2004,116.84938683196799,7
933,1.2,0.0,1.0,0.7112397431415556,10.386951,23.856958,298.0,2016,251.0,2
2571,14.983807825955758,6.543083868771289,17.095375903386767,0.402678752557659,14.620119945012403,7.001841641499523,161.3794426251593,2011,153.29079157161064,9
2125,6.181343576380397,0.06328997236502364,35.38533781197146,0.3862762477583762,5.605872311047009,4.5264793671251535,328.4983462390947,2011,288.4983462390947,3
2718,22.186003824984212,0.33461818332553533,0.33461818332553533,0.036263218762061,6.575060064733197,7.93807906370577,100.31300398114128,2007,75.31300398114128,7
2703,18.572716164553455,0.0,0.0,0.30745451379666516,14.681502868089563,16.470060369156208,38.70927580785469,2007,17.07702743563614,5
791,20.7,37.08,67.56,0.7199523127649816,15.452701,24.704249,59.0,2014,20.0,7
2814,11.489396989636408,0.0,0.0,0.40608521514374785,17.253961583605545,15.093232234131532,28.93001757849774,2007,3.9300175784977416,4
395,-5.8,18.799999999999997,43.7,0.7079800364174141,8.809799,26.433274,251.0,2013,217.0,1
1418,12.800738397795286,0.0,0.0,0.32708944153966346,4.887801383959326,24.35004342648405,351.70414608882277,2003,299.70414608882277,4
2220,5.434466342784525,2.6284682577275555,15.74447359491613,0.46696644364620643,4.543357976557974,9.636073477825079,536.645501336498,2005,490.93569313015263,10
1431,2.788457229942003,0.3612919147707655,7.620980675023322,0.4419214114820368,5.342096044577973,25.53199213589136,325.15518177345854,2003,273.7759088672927,3
1325,8.930354661994713,2.100771749460821,40.867146917516216,0.3845638209847336,5.13568696528769,6.358308276189568,506.6166039353097,2004,458.76679212938063,9
807,19.9,0.0,0.76,0.4692819265765694,4.197632,17.114098,77.0,2014,38.0,7
456,-2.38,0.0,0.0,0.6296955645161292,14.7946326,18.041757,332.0,2013,298.0,4
282,22.8,16.51,18.540000000000003,0.43619966364984064,4.752839,18.372618,120.0,2012,86.0,9
2947,19.442695134756917,1.4981711670123645,24.0881036660511,0.5003990312812975,13.392228849422281,17.883402454614597,38.839050793117835,2013,68.66813369654103,5
1930,8.536136427990378,2.272209804999364,46.27266298219611,0.4136913823958329,4.63489744859994,6.4818879696567695,509.5752364411802,2004,461.51332754413073,9
3504,22.9473218786525,1.2353632629859133,21.72938060481959,0.34248496113981974,7.417375825818264,13.735271463626713,68.00104455849363,2013,60.60104455849362,7
3537,18.772638816270447,2.311431790706343,40.43908823195867,0.40699867163122316,6.838710062864144,13.471175783175962,62.601417537674266,2013,55.20141753767426,7
88,17.38,0.0,1.02,0.21156197508441243,9.515475,7.496175000000001,114.0,2008,77.0,9
315,7.774999999999999,0.255,1.7366666666666666,0.3210581669268106,4.7231235,6.0060391666666675,156.33333333333334,2012,122.33333333333333,10
3294,17.0414433717719,0.0,14.642976684583209,0.3589075971082569,13.145471444302443,22.99710765241086,13.86703122976016,2009,1.0,4
414,-0.8,0.51,139.68999999999997,0.7037006485360664,8.979017,26.898457,275.0,2013,241.0,2
1837,7.001257282536155,0.18533150224066058,0.37066300448132117,0.34983881465542255,5.254537340483669,10.220268950753566,341.74132600896263,2009,298.63723811651437,4
1673,20.290650687715377,3.887694611246925,12.449222468459642,0.5090557732771988,5.458218492281502,18.35592316769795,439.93524283156535,2003,389.5323785842173,7
3397,20.401648926470354,0.0,0.033277177180178974,0.12729824372847803,6.661575462653911,11.504195660560477,118.02189756695037,2006,90.84708992446625,6
3195,20.427363581373484,0.0,12.534324747785426,0.33599015641730057,4.773088849305199,6.2976422019470295,303.1028928119387,2004,112.10289281193872,7
3012,15.10077662341783,10.476327218154658,11.677817084596906,0.33088068939499254,10.76839463899301,9.635218052736683,174.0520303641473,2008,158.56878178151163,9
2731,16.005587024383495,28.678539120533355,36.641903752604144,0.3913795645936278,8.944167098231576,11.893454480630579,196.3318998991274,2007,173.74124188667454,10
1297,19.331535150274114,0.9033566277518155,5.8655057087662925,0.3853244687907337,13.411466061770987,16.58630211770424,316.71529865389743,2011,279.8727588435465,6
2506,21.58721613361199,0.0,5.047902118812059,0.253661764496218,4.4752935397300915,15.715441864469199,138.0506808650336,2007,113.7940002188596,8
3060,10.053032844740468,3.2542764950659153,8.13,0.4046826586490763,11.175804093209706,8.427502824178006,170.57577562940224,2013,163.17577562940227,10
314,5.3,0.51,9.4,0.483019388407864,7.523509,22.057741,152.0,2012,118.0,10
3480,12.139462351293403,2.729588905114954,30.000801714166897,0.48436178787973383,7.838077152672465,4.354523101907272,207.53748184764086,2004,16.537481847640862,4
1114,19.5,12.0,12.0,0.6665516256548363,6.924395,15.087696,132.0,2016,93.0,9
1827,22.883142252016476,0.0,5.580397356305399,0.13029767084159857,11.898251813380037,29.2624201538597,358.94002388918835,2011,319.0156378405378,6
1027,22.9,13.0,3.0,0.638541654511041,5.974499,21.327125,37.0,2016,364.0,6
1710,9.200384894289932,1.5232170349592138,8.076093258326324,0.4324824586887315,5.635238987337326,6.092072320848334,538.9320209339069,2006,499.51924471449655,10
1084,23.2,50.0,58.0,0.68357456635407,3.121004,14.151129,97.0,2016,58.0,8
2709,18.099385578471857,5.667102971496624,62.242958969067416,0.42120791718299316,5.229162966949123,3.029193726503728,218.00464418901907,2004,38.68392678934067,5
1211,11.3,0.0,34.0,0.7657201761410865,10.540984,22.803236,301.0,2017,262.0,3
1243,9.2,7.0,50.0,0.7615178733532364,9.777038,24.880822,361.0,2017,322.0,5
1587,18.861387389638388,0.0,7.220819047145355,0.24338991440146693,6.959003766145858,13.128443030230248,424.8615773805823,2012,386.0615773805823,9
2143,17.794147445344013,0.8221491920690406,1.0019947921043078,0.26998646671771676,9.636061044371646,8.130332584780426,386.788416941135,2010,349.15366776453993,6
2300,17.964871910742534,0.0,6.410663905220481,0.5010926604885724,8.318880941135621,7.836099991459632,401.16418539389366,2008,363.4656741575575,6
63,9.82,1.27,17.779999999999998,0.40849365942028987,5.991678571428573,4.579937499999997,504.0,2006,464.0,9
2615,10.862410930493098,4.21295479258937,18.728251938911527,0.37957929406991153,8.951499676799603,9.234582362705257,689.8851434766491,2007,650.5707570313518,3
2821,-3.3051657420979375,6.4394659005907595,13.479791736097496,0.5317701509624313,6.190684322718611,9.181503402945951,598.6278490856292,2012,559.6497455875517,2
3515,9.941877515751099,1.2897578997305472,55.904096735545316,0.3780090579710145,2.537977393846459,5.600656929407841,714.2615713051289,2013,674.2615713051289,4
1935,6.065920181909161,0.24510991347489408,0.49021982694978816,0.34095050474781907,5.041655409521491,5.047016591014594,342.2347241532051,2011,302.0,4
1567,13.447723501112607,1.864048076747965,54.69137407383652,0.3891950348808472,3.290101629543767,4.658717034256502,489.84285092247615,2009,452.84285092247615,9
485,14.5,6.35,67.05,0.7228918894937016,14.63602,38.141644,27.0,2013,356.0,6
3380,21.608306083743813,7.576946803046958,31.96178239138037,0.3884461461169995,14.074039247289615,7.958086109357831,154.2372874418446,2009,141.1694871316823,8
3193,10.95246887391724,6.722262123682599,27.448493097368598,0.5091581074675253,10.07971641610914,4.824815465285285,214.1129370804197,2004,23.11293708041971,5
871,7.0,3.55,13.969999999999999,0.707428793329069,7.301625,14.57582,161.0,2014,122.0,10
2371,19.818057113808546,1.0918976743846307,3.60347699802152,0.1554773246933431,11.728468681319141,6.813207481627724,436.3246430386966,2009,399.3246430386966,7
3204,20.607200017444015,24.423779351914295,48.10705326330676,0.4187140669431414,4.7098667446281945,6.1417473877265945,61.11623791498318,2010,52.46534012487233,6
191,10.0,0.0,4.06,0.6148475726798379,14.357609,43.331614,23.0,2012,353.0,5
2557,8.879517099670478,2.1548981008035746,6.623382567567738,0.5028186689696189,4.189235330640529,4.82858840831171,178.09125115752047,2004,642.0912511575204,3
405,-11.6,1.27,4.57,0.5494816087347882,8.806522,26.703638,261.0,2013,227.0,1
1747,23.925783697836074,15.82947629938509,20.994672435900448,0.29122061396158255,4.211630328735565,7.601151035987016,467.4255859130054,2003,418.2431919502888,8
1707,19.92466255282924,1.2008826990977521,3.760529653721651,0.1596363260563624,11.800417505319592,6.801758324399114,435.65835904481725,2009,398.65835904481725,7
2802,24.17560263894811,0.007083242225619735,2.552123025974936,0.29898086695334636,5.24800149105504,7.850732257203514,285.92317416486515,2004,94.92317416486516,6
2210,18.591256380165863,1.3623356655318846,8.479957478184893,0.38088109871836506,5.208120718537287,8.16107898831325,378.4363934228659,2005,337.7600655303049,5
177,6.8,50.04,50.8,0.7261150947865986,9.229551,26.010741,344.0,2012,309.0,4
2979,18.62738616256774,11.107524269566303,26.65336283458597,0.3917828652171166,14.366292744343745,7.369982853018689,157.73563437407594,2009,144.75652982996547,9
2152,11.943194885165823,0.0,1.4145417468863943,0.37790758804747704,6.274259563545947,6.8986635996709795,352.40589951308067,2006,312.8745326841075,4
2260,19.006752551804432,1.2456897183376936,5.886345042348157,0.36981141225490577,5.203587300207608,7.998049268312377,379.6891103463331,2005,339.2297034487777,5
1629,12.507019193123272,2.7153636220543413,48.545125639650735,0.5199202844981943,4.856252107712438,14.709500471148411,365.75143027279137,2003,314.89798429415913,4
2286,15.497677917667676,0.0,0.28272663298704587,0.4356782814134417,3.8064507857875967,13.581604463529567,357.32619568220053,2006,313.6416848877019,4
1163,6.7,0.0,1.0,0.7196149234327178,10.647628,20.514501,188.0,2016,149.0,11
992,10.2,3.0,10.0,0.6933789033977917,10.122251,25.257854,361.0,2016,314.0,4
3411,16.716977874117212,5.464978710035329,14.562705650231486,0.3600935314002568,15.837838706295436,6.080100284828996,163.67306888540273,2010,154.67306888540273,9
87,19.07,0.0,0.0,0.06096920289855073,11.027833333333334,10.527770833333335,99.0,2008,62.0,8
1577,16.140329857149048,0.02331950047905912,0.13387742001646888,0.26216757246376815,10.741288506765402,5.246271886406399,413.25098878893226,2008,376.0528397450384,6
3549,7.64688781875972,0.4182777668421431,2.309121480769267,0.5255679452430555,4.054761284299686,4.6735481426595875,180.43539559031433,2004,644.4353955903143,3
2267,6.947879242091735,0.21555364470201963,0.43110728940403925,0.3380672693114391,4.998370114597479,7.328664161553495,343.65342505430306,2010,302.0,4
2868,18.89991000969972,0.0,45.990073874821135,0.39978020479792337,5.182104439538106,10.896431152880814,122.63825341450661,2010,108.4492730777845,8
804,20.4,0.0,0.0,0.5141441655402604,5.482529,18.493786,74.0,2014,35.0,7
248,22.2,5.08,15.49,0.33909053902260583,6.702382,68.268285,85.0,2012,51.0,8
2714,15.009427583928716,0.19439832610188504,14.640016769961925,0.3721616682166665,4.610408308304247,4.731865722599774,349.71622789273476,2004,158.7162278927348,9
1851,9.236920451157593,1.4062335394491607,22.896931741710475,0.47527731102636683,5.178500574456537,4.3663443939057744,509.44934157796644,2007,471.08414405135636,9
1435,19.743006497214886,0.7586884106964032,4.230540596367771,0.32772814708372905,4.549776456187091,13.511508565441899,393.4938718227791,2003,343.831290607593,5
367,2.2,0.0,9.39,0.6946741598067936,8.860378,25.318804,219.0,2012,185.0,12
2227,16.526273206601996,0.8806238401091065,16.07590728259814,0.3908044045607435,5.634036199932859,13.075061492149416,434.2050501917634,2007,388.8202007670536,8
758,15.2,4.83,5.08,0.671656146552516,12.807167,31.507064,25.0,2014,357.0,6
3161,7.684700709243403,1.3688077939557886,2.7123843523657456,0.36581521739130435,7.084948469379285,12.251665090744154,225.81455767099135,2007,201.9801269131293,11
525,27.8,0.0,0.0,0.4004524186949022,14.157563,43.627556,72.0,2013,35.0,7
2035,23.66577634271567,0.0,5.963013113041642,0.11865796860245986,12.59428697112534,29.435385877444123,358.7712077319944,2012,319.97120773199447,6
857,17.1,0.0,0.0,0.5447986707556942,5.162546,13.901581,142.0,2014,103.0,9
3448,22.686561800277147,0.0,16.171218960286385,0.2802916753001794,3.849127552113818,15.967659688883838,142.35108205912545,2007,117.35108205912543,8
